direction	ontology	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
down	BP	GO:0009636	response to toxic substance	46/1742	243/15715	0.189300411522634	1.70772443575097	3.9256964883936	0.000191964587897122	0.00253438961878463	0.0019177214219497	CAT/HBB/GPX3/HBA1/HBA2/MTARC1/GLYAT/CD36/AIFM2/CES1/ALDH1A1/SCN9A/SLC29A4/INMT/PRKN/SLC22A3/ADH4/ABCB1/SCN11A/FOS/FBLN5/HBD/PENK/SCN2B/HBG2/MB/SOD3/CLIC2/PRXL2A/HBG1/CYP1A1/SLC47A2/MT1M/TPO/CYGB/ABCG2/MT1X/MAP1B/TRPM6/MGST1/CPS1/MPO/PTGS2/TTPA/DRD2/HP	46
down	BP	GO:1901654	response to ketone	42/1742	216/15715	0.194444444444444	1.75412999107029	3.9404322903089	0.000196467460471972	0.00258767712189331	0.00195804299897807	CAV1/GHR/GNAI1/OXTR/TXNIP/GNG2/SLIT3/NR3C1/KLF9/PCK1/AQP1/CFLAR/FOSB/TGFBR3/SCN11A/AKR1C3/FOS/YAP1/SGK1/AVPR1A/PRKD1/TACR1/PTGER4/AKR1C2/SLIT2/KLF2/CYP1A1/SERPINF1/PTGFR/NPAS4/SFRP1/CCL21/A2M/EDN1/EGFR/HOXA10/FBXO32/MSTN/HOXA9/CPS1/ADCY5/SOX10	42
down	BP	GO:0071248	cellular response to metal ion	35/1742	170/15715	0.205882352941176	1.85731410819207	3.96818296472025	0.000209433492376147	0.00275191638679085	0.00208231953258	CRHBP/ABCC9/FABP4/MICU3/CEBPA/PKD2/AQP1/RYR3/SNCA/PRKN/FOSB/MEF2C/AKR1C3/FOS/KCNB1/SCN5A/PRNP/BMP6/CYP1A1/MT1M/SERPINF1/MT1X/CAPN3/CPNE8/KCNA1/NLGN1/EDN1/DLG2/TF/MYOG/SLC13A2/PTGS2/NRXN1/ACTA1/RYR1	35
down	BP	GO:0010038	response to metal ion	58/1742	328/15715	0.176829268292683	1.59521926017194	3.84644512412015	0.000210816764555767	0.00276354363938942	0.00209111763971454	CAV1/KCNIP2/CRHBP/CAT/ACO1/TXNIP/ABCC9/CASQ2/FABP4/ATP1A2/MICU3/CEBPA/PKD2/AQP1/RYR3/CPA1/SNCA/PRKN/KIT/KCNMB1/FOSB/MEF2C/AKR1C3/FOS/PENK/KCNB1/SOD3/SCN5A/TRPC1/PRNP/BMP6/CYP1A1/MT1M/SERPINF1/MT1X/CAPN3/CPNE8/KCNA1/NLGN1/EDN1/EGFR/ABCC6/KCNMB2/TTN/DLG2/CYBRD1/TF/MYOG/CPS1/SLC13A2/HCN1/PTGS2/CACNA1G/DRD2/NRXN1/ACTA1/RYR1/TNNC1	58
down	BP	GO:0071385	cellular response to glucocorticoid stimulus	16/1742	55/15715	0.290909090909091	2.62436071391295	4.2607942536944	0.000212599221138054	0.00278033651228894	0.00210382446736913	ANXA1/NR3C1/KLF9/PCK1/AQP1/ZFP36/CFLAR/FAM107A/ZFP36L2/SERPINF1/NPAS4/EDN1/EGFR/FBXO32/MSTN/MYOD1	16
down	BP	GO:0030168	platelet activation	30/1742	138/15715	0.217391304347826	1.96113912045126	4.00411468359049	0.000215709983797892	0.0028096887931851	0.00212603474531551	HBB/SVEP1/TYRO3/VWF/PEAR1/MMRN1/P2RY12/CSRP1/SAA1/TLR4/C1QTNF1/EMILIN2/IL6/PDGFA/HTR2A/RASA3/MYL9/STXBP1/PDGFRA/THBD/SELP/ADRA2A/CTSG/PF4/PRKCA/DGKI/PLA2G4A/ADAMTS18/ADRA2B/DGKB	30
down	BP	GO:0071560	cellular response to transforming growth factor beta stimulus	48/1742	258/15715	0.186046511627907	1.6783702240141	3.87915065554442	0.000215857065085095	0.0028096887931851	0.00212603474531551	CAV1/PDE2A/CAV2/PPARG/DDR2/FERMT2/TGFBR2/SPRY2/NR3C1/LTBP4/CDH5/CDKN1C/CIDEA/ZEB2/PDGFD/CLDN5/CFLAR/SPRY1/MEF2C/TGFBR3/FOS/PENK/CAV3/MYOCD/SMAD9/PPARA/ACTA2/ACVRL1/GDF10/BMP2/JUN/ZFP36L2/IL17RD/SOX5/DAB2/PRDM16/NODAL/DKK3/ZEB1/SFRP1/EDN1/ID1/FMOD/MSTN/CITED1/CX3CR1/ANKRD1/WFIKKN2	48
down	BP	GO:0006700	C21-steroid hormone biosynthetic process	8/1742	17/15715	0.470588235294118	4.24528939015331	4.72692104752508	0.000216792972975093	0.00281354124785601	0.00212894981993338	EGR1/BMP2/BMP6/DAB2/DKK3/CYP11A1/ADM/BMP5	8
down	BP	GO:0071559	response to transforming growth factor beta	49/1742	265/15715	0.184905660377358	1.66807833113099	3.87265403720017	0.000217167836624414	0.00281354124785601	0.00212894981993338	CAV1/PDE2A/CAV2/PPARG/DDR2/FERMT2/TGFBR2/SPRY2/NR3C1/LTBP4/CDH5/CDKN1C/CIDEA/ZEB2/PDGFD/CLDN5/CFLAR/SPRY1/MEF2C/TGFBR3/FOS/PENK/CAV3/MYOCD/SMAD9/PPARA/ACTA2/ACVRL1/GDF10/BMP2/JUN/ZFP36L2/FNDC4/IL17RD/SOX5/DAB2/PRDM16/NODAL/DKK3/ZEB1/SFRP1/EDN1/ID1/FMOD/MSTN/CITED1/CX3CR1/ANKRD1/WFIKKN2	49
down	BP	GO:0014812	muscle cell migration	22/1742	89/15715	0.247191011235955	2.22996942685019	4.10854482845188	0.000218468563264749	0.00282379529907467	0.00213670885332668	DDR2/ANXA1/ADIPOQ/ITGB1BP1/PARVA/PDGFD/ADAMTS1/LRP1/MEF2C/TLR4/FOXO4/IGF1/MYOCD/TACR1/NRP1/TCP11L2/PDGFA/SLIT2/NR4A3/CCN3/SEMA6D/MSTN	22
down	BP	GO:0019218	regulation of steroid metabolic process	24/1742	101/15715	0.237623762376238	2.14366097918632	4.07121017392117	0.000221186410818791	0.00284710662270112	0.00215434806095328	GPR146/APOB/GNAI1/LEP/NR3C1/CES1/STAT5B/FGF1/EGR1/KIT/QKI/LHCGR/AKR1C3/PROX1/BMP2/ACADL/BMP6/DAB2/DKK3/PDE8B/ABCB11/ADM/CH25H/BMP5	24
down	BP	GO:0045907	positive regulation of vasoconstriction	11/1742	30/15715	0.366666666666667	3.30778798316112	4.46721539899087	0.000221298999888942	0.00284710662270112	0.00215434806095328	CAV1/ADRA1A/OXTR/AVPR2/AVPR1A/TACR1/ADD3/HTR2A/EGFR/PTGS2/SMTNL1	11
down	BP	GO:1903034	regulation of response to wounding	34/1742	164/15715	0.207317073170732	1.87025706364986	3.95560521310226	0.000223203045562477	0.00286495575843503	0.00216785414135485	CAV1/DDR2/FERMT2/ANO6/CD36/KLF4/ANXA1/KANK1/MYLK/PROS1/MMRN1/FGF2/IL33/C1QTNF1/TFPI/EMILIN2/SERPING1/CLDN19/PDGFA/SCARF1/F3/PHLDB2/PDGFRA/THBD/PTN/FIGNL2/HBEGF/PTPRS/DMTN/ADRA2A/EDN1/PF4/ADAMTS18/RGMA	34
down	BP	GO:0051208	sequestering of calcium ion	29/1742	132/15715	0.21969696969697	1.98193908081968	4.00007924921394	0.000225444363702612	0.0028870415628891	0.00218456602338303	DMD/CASQ2/ATP1A2/ANK2/PKD2/RYR3/FGF2/SNCA/AKAP6/LHCGR/TRDN/CX3CL1/JPH2/PRKD1/TRPC1/CLIC2/HTR2A/CAPN3/PLCL2/CCL21/PLN/HRC/PLCH2/HAP1/JPH4/DRD2/IL13/RYR1/CASQ1	29
down	BP	GO:0022602	ovulation cycle process	15/1742	50/15715	0.3	2.70637198622273	4.26693606375714	0.000228707519871507	0.00292208110066246	0.00221107973370805	FZD4/LEP/SLIT3/STAT5B/NOTCH4/ADAMTS1/NPR2/LHCGR/SLIT2/MMP19/PDGFRA/A2M/MAP2K6/MSTN/PTX3	15
down	BP	GO:0015844	monoamine transport	19/1742	72/15715	0.263888888888889	2.38060498788111	4.14570393585536	0.000233487614201531	0.00296787433378667	0.00224573054804683	OXTR/SLC29A4/SNCA/CXCL12/PRKN/SLC22A3/VIP/KCNA2/KCNB1/HTR2A/FFAR3/GPM6B/ADRA2A/SNCG/NOS1/ADRA2B/DRD2/CNR1/SLC6A2	19
down	BP	GO:0055117	regulation of cardiac muscle contraction	19/1742	72/15715	0.263888888888889	2.38060498788111	4.14570393585536	0.000233487614201531	0.00296787433378667	0.00224573054804683	CAV1/ADRA1A/DMD/CASQ2/ATP1A2/ANK2/CAV3/SCN5A/CLIC2/BIN1/RGS2/ATP2A1/KCNJ2/PLN/HRC/NOS1/MYH7B/CTNNA3/TNNI3K	19
down	BP	GO:0050921	positive regulation of chemotaxis	31/1742	145/15715	0.213793103448276	1.92867888673344	3.96668658218381	0.000234248141445986	0.00296787433378667	0.00224573054804683	VEGFD/ANO6/S1PR1/FGF2/CXCL12/PDGFD/P2RY12/CDH13/PPM1F/PRKD1/NRP1/CXCR2/IL6/KDR/SLIT2/NEDD9/SEMA5A/F3/PDGFRA/MET/PTN/RARRES2/CCL21/EDN1/MSTN/DEFB124/EDN3/FGF16/CX3CR1/IL34/NTRK3	31
down	BP	GO:0097237	cellular response to toxic substance	28/1742	126/15715	0.222222222222222	2.00471998979462	3.99800936670675	0.000234579680872561	0.00296787433378667	0.00224573054804683	CAT/HBB/GPX3/HBA1/HBA2/MTARC1/CD36/AIFM2/ALDH1A1/SLC29A4/PRKN/SLC22A3/ADH4/FBLN5/HBD/HBG2/MB/SOD3/CLIC2/PRXL2A/HBG1/TPO/CYGB/ABCG2/MGST1/MPO/PTGS2/HP	28
down	BP	GO:0007178	cell surface receptor protein serine/threonine kinase signaling pathway	62/1742	358/15715	0.173184357541899	1.56233764567793	3.80021440382654	0.000234967868806555	0.00296787433378667	0.00224573054804683	CAV1/ACVR1C/SPTBN1/CAV2/PPARG/FERMT2/TGFBR2/CHRDL1/SPRY2/ATOH8/LTBP4/CDH5/CDKN1C/EGR1/CIDEA/CRIM1/ZEB2/CLDN5/TMEM100/SPRY1/LRP1/TGFBR3/FOS/CAV3/MYOCD/SMAD9/RBPMS2/PPARA/ACVRL1/GDF10/KDR/BMP2/FSTL1/JUN/GPC3/DACT2/SPART/BMP6/CCN1/IL17RD/PPM1L/DAB2/PRDM16/NODAL/DKK3/ZEB1/CCN3/SFRP1/GREM2/ZNF423/BMPER/ID1/MSX1/CRIPTO/FMOD/MSTN/RGMA/DSG4/CITED1/SOSTDC1/BMP5/WFIKKN2	62
down	BP	GO:0055088	lipid homeostasis	33/1742	158/15715	0.208860759493671	1.88418302838292	3.94394102647921	0.000237360297973953	0.00298032627779148	0.00225515268250711	GPAM/CAV1/LPL/PPARG/APOB/ANGPTL8/GPIHBP1/DGAT2/PNPLA2/FABP4/MLXIPL/CEBPA/CES1/CETP/TLCD2/ABCA5/AKR1C1/CAV3/ABCA1/ZBTB20/NR5A2/SLC25A27/HSDL2/IRS2/ANGPTL4/ACSM2A/ABCB11/ANGPTL3/ACSM1/LIPC/ABCG8/NEGR1/CYP39A1	33
down	BP	GO:0001990	regulation of systemic arterial blood pressure by hormone	12/1742	35/15715	0.342857142857143	3.09299655568312	4.37675389452862	0.000240342153722745	0.00298032627779148	0.00225515268250711	OXTR/EDNRB/AVPR2/PCSK5/CMA1/AVPR1A/TACR1/EDN1/CTSG/RASL10B/EDN3/AGTR2	12
down	BP	GO:0034694	response to prostaglandin	12/1742	35/15715	0.342857142857143	3.09299655568312	4.37675389452862	0.000240342153722745	0.00298032627779148	0.00225515268250711	GNAI1/GNG2/TGFBR3/SCN11A/AKR1C3/PTGER4/AKR1C2/PTGFR/SFRP1/CCL21/A2M/EDN1	12
down	BP	GO:0046320	regulation of fatty acid oxidation	12/1742	35/15715	0.342857142857143	3.09299655568312	4.37675389452862	0.000240342153722745	0.00298032627779148	0.00225515268250711	ACACB/ABCD2/PDK4/MLYCD/FMO2/PPARA/ACADL/IRS2/ABCB11/TWIST1/PPARGC1A/CNR1	12
down	BP	GO:0090077	foam cell differentiation	12/1742	35/15715	0.342857142857143	3.09299655568312	4.37675389452862	0.000240342153722745	0.00298032627779148	0.00225515268250711	LPL/PPARG/APOB/CD36/CETP/ADIPOQ/ABCA5/ABCA1/PPARA/PLA2G5/PF4/PLA2G2A	12
down	BP	GO:1901381	positive regulation of potassium ion transmembrane transport	12/1742	35/15715	0.342857142857143	3.09299655568312	4.37675389452862	0.000240342153722745	0.00298032627779148	0.00225515268250711	KCNIP2/ANO6/ANK2/KCNE1/AKAP6/KCNMB1/LRRC38/ATP1B2/KCNJ2/ACTN2/FXYD2/EDN3	12
down	BP	GO:1903514	release of sequestered calcium ion into cytosol by endoplasmic reticulum	12/1742	35/15715	0.342857142857143	3.09299655568312	4.37675389452862	0.000240342153722745	0.00298032627779148	0.00225515268250711	DMD/CASQ2/ATP1A2/ANK2/RYR3/AKAP6/TRDN/CLIC2/PLN/HRC/RYR1/CASQ1	12
down	BP	GO:0050432	catecholamine secretion	14/1742	45/15715	0.311111111111111	2.80660798571246	4.28507378498124	0.000240586006840215	0.00298032627779148	0.00225515268250711	OXTR/SNCA/CXCL12/PRKN/VIP/KCNA2/KCNB1/HTR2A/FFAR3/ADRA2A/SNCG/ADRA2B/DRD2/CNR1	14
down	BP	GO:0071674	mononuclear cell migration	42/1742	218/15715	0.192660550458716	1.7380370553724	3.87440679693334	0.000241741472607101	0.00298032627779148	0.00225515268250711	GNAI1/ANO6/JAM2/ANXA1/S1PR1/PECAM1/EDNRB/CXCL12/PDGFD/P2RY12/CX3CL1/SAA1/MMP28/DUSP1/CD200/CXCR2/CD99L2/IL6/EPS8/JAM3/SLIT2/XG/CCL23/NEDD9/SIRPA/CCN3/RARRES2/CCL21/CTSG/PF4/CCL2/CH25H/CD200R1/MSTN/DEFB124/CX3CR1/IL34/APOD/GPR15/BMP5/TNFSF11/ASB2	42
down	BP	GO:0045744	negative regulation of G protein-coupled receptor signaling pathway	17/1742	61/15715	0.278688524590164	2.51411605277522	4.18344474197842	0.000241865973851428	0.00298032627779148	0.00225515268250711	MRAP/PDE2A/PDE3B/ADRB2/GRK3/SLIT3/GPRASP1/SNCA/ARRDC3/ATP2B4/RGS2/SLIT2/MET/PALM/ADM/DRD2/MRAP2	17
down	BP	GO:0051937	catecholamine transport	17/1742	61/15715	0.278688524590164	2.51411605277522	4.18344474197842	0.000241865973851428	0.00298032627779148	0.00225515268250711	OXTR/SLC29A4/SNCA/CXCL12/PRKN/SLC22A3/VIP/KCNA2/KCNB1/HTR2A/FFAR3/ADRA2A/SNCG/ADRA2B/DRD2/CNR1/SLC6A2	17
down	BP	GO:0070482	response to oxygen levels	59/1742	337/15715	0.175074183976261	1.57938622341386	3.79625875710334	0.000245394039338927	0.00301251460269953	0.00227950893766035	CAV1/SLC2A4/CAT/PPARG/FZD4/VEGFD/DDR2/ANGPT4/EPAS1/OXTR/FOXO1/LEP/ABCC9/ALAS2/MGARP/AQP1/ADIPOQ/TEK/EGR1/CXCL12/HIF3A/ZEB2/KCNMB1/CFLAR/RGCC/ACAA2/TGFBR3/FOS/PTGIS/PENK/CAV3/MYOCD/MB/SOD3/PPARA/ACVRL1/CRYAB/BMP2/CYP1A1/CYGB/CPEB1/SCN2A/DPP4/ANGPTL4/SFRP1/EDN1/KCNJ8/CHRNA7/ADM/NOS1/NDNF/AK4/TWIST1/MSTN/SLC8A3/PTGS2/DRD2/RYR1/MYOD1	59
down	BP	GO:0019432	triglyceride biosynthetic process	13/1742	40/15715	0.325	2.93190298507463	4.31950672671216	0.000245564761121765	0.00301251460269953	0.00227950893766035	GPAM/ACSL1/DGAT2/GPLD1/PCK1/AGPAT2/GPAT3/AGMO/THRSP/RGN/LPIN1/MOGAT1/C3	13
down	BP	GO:0032355	response to estradiol	26/1742	114/15715	0.228070175438596	2.05747577899974	4.00100649418538	0.000249984037854279	0.00305995913885646	0.00231540925964251	CRHBP/CAT/GHR/OXTR/TXNIP/ESR2/LEP/STAT5B/ALDH1A2/ADCYAP1R1/CFLAR/PENK/TACR1/CRYAB/STXBP1/SSTR1/PTCH1/PTGFR/SFRP1/MAP1B/EGFR/SOCS2/MYOG/PTGS2/DRD2/MYOD1	26
down	BP	GO:0006979	response to oxidative stress	66/1742	388/15715	0.170103092783505	1.53454081693042	3.76435677028387	0.00025440637112749	0.00309464238068814	0.00234165336802675	CAT/HBB/GPX3/DDR2/HBA1/HBA2/EPAS1/FOXO1/TXNIP/SGK2/CD36/ABCC9/VKORC1L1/AIFM2/PKD2/AQP1/ADIPOQ/PLA2R1/SNCA/KAT2B/PRKN/MSRB3/ADCYAP1R1/PDGFD/C19orf12/FOS/FBLN5/FER/PENK/FOXO4/ANGPTL7/MB/PRKD1/TACR1/SOD3/CRYAB/SELENOP/PRNP/IL6/RCAN1/KLF2/TPO/MSRA/CYGB/MCTP1/SIRPA/PDGFRA/MET/HYAL1/MAP3K5/ETV5/PPARGC1B/EDN1/EGFR/HGF/MGST1/ABCB11/MGAT3/NCOA7/RNF112/MPO/PTGS2/APOD/PPARGC1A/HP/SCGB1A1	66
down	BP	GO:0006094	gluconeogenesis	21/1742	84/15715	0.25	2.25530998851894	4.07305117035333	0.000254658214713885	0.00309464238068814	0.00234165336802675	LEPR/PFKFB1/GPD1/FOXO1/RBP4/LEP/NR3C1/PCK1/ADIPOQ/KAT2B/PER2/PGM1/PPARA/ATF3/PC/TCF7L2/ALDOC/GCK/PPARGC1A/FBP2/PRKAG3	21
down	BP	GO:2001257	regulation of cation channel activity	21/1742	84/15715	0.25	2.25530998851894	4.07305117035333	0.000254658214713885	0.00309464238068814	0.00234165336802675	CAV1/DMD/CASQ2/ANK2/PKD2/KCNAB1/KCNE1/AHNAK/AKAP6/TRDN/LRRC38/JPH2/CLIC2/STAC3/ACTN2/EDN1/HRC/HAP1/JPH4/STAC2/CASQ1	21
down	BP	GO:0008645	hexose transmembrane transport	25/1742	108/15715	0.231481481481481	2.08824998936939	4.00685341200562	0.000255607973012654	0.00309464238068814	0.00234165336802675	SORBS1/SLC2A4/ACACB/RHOQ/KLF15/LEP/PID1/ADIPOQ/FFAR4/TRARG1/IGF1/PIK3R1/SGCB/SLC25A27/GPC3/NR4A3/IRS2/EDN1/ITLN1/C3/SLC5A9/CLTCL1/MFSD4A/SLC2A12/PPBP	25
down	BP	GO:1901890	positive regulation of cell junction assembly	25/1742	108/15715	0.231481481481481	2.08824998936939	4.00685341200562	0.000255607973012654	0.00309464238068814	0.00234165336802675	CAV1/FERMT2/OXTR/MYOC/LRRTM2/ITGB1BP1/TEK/CLDN5/PPM1F/NRP1/ACVRL1/CLDN19/LRRN3/FLRT2/KDR/EPHB1/NTRK2/ADGRB3/EPHA2/SFRP1/NLGN1/ST8SIA2/SLITRK2/NRXN1/CBLN1	25
down	BP	GO:0051492	regulation of stress fiber assembly	22/1742	90/15715	0.244444444444444	2.20519198877408	4.04846228753827	0.00025934746111486	0.00313307553786906	0.00237073496159576	FERMT2/MYOC/SYNPO/CORO2B/ARHGEF15/S1PR1/ITGB1BP1/DLC1/RGCC/PPM1F/RAPGEF3/ARHGEF10/PIK3R1/TACR1/NRP1/PTGER4/ARHGAP6/PHLDB2/MET/TMEFF2/SFRP1/LIMCH1	22
down	BP	GO:0006705	mineralocorticoid biosynthetic process	6/1742	10/15715	0.6	5.41274397244547	4.92847298380076	0.000260019678476224	0.00313436764597971	0.00237171267369847	BMP2/BMP6/DAB2/DKK3/CYP21A2/BMP5	6
down	BP	GO:0046888	negative regulation of hormone secretion	18/1742	67/15715	0.26865671641791	2.42361670408006	4.12309819512132	0.000265434007960749	0.00319269321939772	0.00241584645674516	ACVR1C/CRHBP/FOXO1/LEP/HADH/ADIPOQ/CRY2/FFAR4/PRKN/KCNB1/NMB/CCN3/SFRP1/PDE8B/ADRA2A/EDN1/DRD2/FAM3D	18
down	BP	GO:0071715	icosanoid transport	16/1742	56/15715	0.285714285714286	2.57749712973594	4.17544915293864	0.000267379497243435	0.00320913271042175	0.00242828588747398	LEP/ANXA1/PLA2R1/LHCGR/NMB/ACSL4/PLA2G5/MAP2K6/EDN1/ABCC6/PLA2G4A/SLC22A11/PTGS2/DRD2/PLA2G2A/TNFSF11	16
down	BP	GO:0061041	regulation of wound healing	28/1742	127/15715	0.220472440944882	1.98893479302458	3.95090819895578	0.00026966282604348	0.00322954723630907	0.00244373314677575	CAV1/DDR2/FERMT2/ANO6/CD36/ANXA1/KANK1/MYLK/PROS1/MMRN1/FGF2/C1QTNF1/TFPI/EMILIN2/SERPING1/CLDN19/PDGFA/F3/PHLDB2/PDGFRA/THBD/FIGNL2/HBEGF/DMTN/ADRA2A/EDN1/PF4/ADAMTS18	28
down	BP	GO:0010875	positive regulation of cholesterol efflux	10/1742	26/15715	0.384615384615385	3.46970767464453	4.44997134093344	0.00027160601502089	0.00324580895105784	0.00245603805778872	CAV1/PPARG/ABCA8/EEPD1/CES1/ADIPOQ/LRP1/ABCA1/PTCH1/PLTP	10
down	BP	GO:0030111	regulation of Wnt signaling pathway	57/1742	324/15715	0.175925925925926	1.58706999192074	3.77008887457603	0.000272735398562351	0.00325229631188868	0.00246094691266447	CAV1/PLPP3/IGFBP6/FOXO1/KLF15/RBMS3/KANK1/NPHP3/SOX17/FGF2/RECK/EGR1/APCDD1/DIXDC1/TMEM88/SOX7/DAAM2/PRKN/JADE1/ZEB2/TMEM170B/RSPO3/TMEM237/LRP1/DAB2IP/MDFIC/ADGRA2/YAP1/TCF7L2/BMP2/EDA/TLE4/GPC3/SEMA5A/DAB2/DKK3/GPRC5B/TRABD2B/SFRP1/WLS/FZD7/TBX18/LGR4/EGFR/APCDD1L/IGFBP1/RSPO1/WNT10B/EGF/CITED1/SOSTDC1/WNT11/WIF1/LGR6/DKK4/DCDC2/SOX10	57
down	BP	GO:1902930	regulation of alcohol biosynthetic process	15/1742	51/15715	0.294117647058824	2.65330586884582	4.17551048363022	0.000291177747883916	0.00346476526183758	0.00262171787455452	GPR146/APOB/GNAI1/FGF1/SNCA/ADCYAP1R1/QKI/LHCGR/PTH1R/BMP2/BMP6/DAB2/DKK3/MAS1/BMP5	15
down	BP	GO:0050680	negative regulation of epithelial cell proliferation	29/1742	134/15715	0.216417910447761	1.95235790050894	3.9091068780628	0.00029539225356678	0.00350738767886038	0.00265396939640975	CAV1/CAV2/PPARG/MMRN2/ATOH8/LIMS2/KLF9/CDKN1C/TNMD/PTPRM/RGCC/DAB2IP/MEF2C/TGFBR3/DSC1/ACVRL1/GPC3/PTCH1/NFIB/SERPINF1/DAB2/NGFR/RGN/ZEB1/SFRP1/CCL2/COL4A3/WNT10B/DRD2	29
down	BP	GO:0030038	contractile actin filament bundle assembly	25/1742	109/15715	0.229357798165138	2.06909173258619	3.95462255494161	0.00029735301085966	0.00351561288958809	0.00266019324719247	SORBS1/FERMT2/MYOC/SYNPO/CORO2B/ARHGEF15/S1PR1/ITGB1BP1/DLC1/ZEB2/RGCC/PPM1F/RAPGEF3/ARHGEF10/PIK3R1/TACR1/NRP1/PTGER4/MYL9/ARHGAP6/PHLDB2/MET/TMEFF2/SFRP1/LIMCH1	25
down	BP	GO:0043149	stress fiber assembly	25/1742	109/15715	0.229357798165138	2.06909173258619	3.95462255494161	0.00029735301085966	0.00351561288958809	0.00266019324719247	SORBS1/FERMT2/MYOC/SYNPO/CORO2B/ARHGEF15/S1PR1/ITGB1BP1/DLC1/ZEB2/RGCC/PPM1F/RAPGEF3/ARHGEF10/PIK3R1/TACR1/NRP1/PTGER4/MYL9/ARHGAP6/PHLDB2/MET/TMEFF2/SFRP1/LIMCH1	25
down	BP	GO:0018108	peptidyl-tyrosine phosphorylation	38/1742	193/15715	0.196891191709845	1.77620268525844	3.83091552929841	0.000298396121753921	0.00352043935133084	0.00266384533328361	PLPP3/DDR2/ANGPT4/CD36/ENPP2/PECAM1/ADIPOQ/ANGPT1/KIT/FER/IGF1/PKDCC/NRP1/BST1/FLT4/PRNP/EFEMP1/IL6/PDGFA/HTR2A/FGF7/KDR/RELN/BMP6/NEDD9/PDGFRA/GPRC5B/NRG1/CSF3/SFRP1/HBEGF/DMTN/EGFR/CRIPTO/EGF/BANK1/IL34/ALK	38
down	BP	GO:0050918	positive chemotaxis	17/1742	62/15715	0.274193548387097	2.47356579385949	4.10477355729244	0.000299270426108609	0.00352325798890072	0.00266597813938745	VEGFD/S1PR1/FGF2/ANGPT1/CXCL12/CDH13/CX3CL1/NRP1/CCL16/FGF7/KDR/SEMA5A/F3/MET/HGF/S100A4/NTRK3	17
down	BP	GO:0051017	actin filament bundle assembly	33/1742	160/15715	0.20625	1.86063074052813	3.86335358870828	0.000302712014613345	0.0035466959255031	0.00268371315249496	SORBS1/FERMT2/MYOC/SYNPO/CORO2B/ARHGEF15/S1PR1/SYNPO2/ITGB1BP1/DLC1/PRKN/ZEB2/RGCC/SHANK3/CX3CL1/PPM1F/RAPGEF3/ARHGEF10/PIK3R1/TACR1/NRP1/PTGER4/FAM107A/EPS8/MYL9/NEDD9/ARHGAP6/PHLDB2/MET/TMEFF2/SFRP1/LIMCH1/DMTN	33
down	BP	GO:0032526	response to retinoic acid	24/1742	103/15715	0.233009708737864	2.10203649415358	3.96194039689804	0.000303180138627316	0.0035466959255031	0.00268371315249496	FZD4/RBP4/KLF4/LEP/AQP1/ALDH1A2/YAP1/ABCA1/CYP26B1/TIE1/HOXA2/BMP6/PTCH1/SERPINF1/TESC/FZD7/WNT9B/OSR1/ANKK1/HAND2/WNT10B/BRINP1/DRD2/WNT11	24
down	BP	GO:0048010	vascular endothelial growth factor receptor signaling pathway	24/1742	103/15715	0.233009708737864	2.10203649415358	3.96194039689804	0.000303180138627316	0.0035466959255031	0.00268371315249496	FZD4/VEGFD/DDR2/TYRO3/MMRN2/MMRN1/TEK/KIT/DAB2IP/CLEC14A/PRKD1/NRP1/FLT4/TIE1/KDR/EPHB1/NTRK2/PDGFRA/MET/EPHA2/EGFR/EPHA5/ALK/NTRK3	24
down	BP	GO:0032232	negative regulation of actin filament bundle assembly	11/1742	31/15715	0.354838709677419	3.20108514499463	4.33123644795878	0.000308910379254755	0.00359854632976391	0.00272294730585903	MYOC/CORO2B/S1PR1/DLC1/PRKN/SHANK3/PIK3R1/ARHGAP6/PHLDB2/MET/TMEFF2	11
down	BP	GO:0060421	positive regulation of heart growth	11/1742	31/15715	0.354838709677419	3.20108514499463	4.33123644795878	0.000308910379254755	0.00359854632976391	0.00272294730585903	ACACB/FGF2/AKAP6/MEF2C/TGFBR3/YAP1/IGF1/PROX1/NRG1/ZFPM2/EDN1	11
down	BP	GO:0010463	mesenchymal cell proliferation	14/1742	46/15715	0.304347826086957	2.74559476863176	4.18624196995891	0.000310941531876483	0.00360705187082657	0.00272938327694266	TGFBR2/SYNE1/PDGFA/FGF7/KDR/BMP2/GPC3/NFIB/IRS2/ZEB1/OSR1/MSX1/HAND2/WNT11	14
down	BP	GO:0090278	negative regulation of peptide hormone secretion	14/1742	46/15715	0.304347826086957	2.74559476863176	4.18624196995891	0.000310941531876483	0.00360705187082657	0.00272938327694266	ACVR1C/CRHBP/FOXO1/LEP/HADH/FFAR4/PRKN/KCNB1/CCN3/SFRP1/PDE8B/ADRA2A/DRD2/FAM3D	14
down	BP	GO:0001709	cell fate determination	13/1742	41/15715	0.317073170731707	2.86039315617037	4.21142780910813	0.000323448287450971	0.00373650157065757	0.0028273352495166	TNXB/KLF4/EBF2/SOX17/NOTCH4/MEF2C/CYP26B1/PROX1/HOXA2/PTCH1/PTCH2/FEZF2/MYOD1	13
