gene_id	module
ENSG00000165124.17	black
ENSG00000198121.13	blue
ENSG00000148154.9	turquoise
ENSG00000228623.5	turquoise
ENSG00000136867.10	brown
ENSG00000165188.13	turquoise
ENSG00000119411.10	grey
ENSG00000106927.11	turquoise
ENSG00000136883.13	turquoise
ENSG00000196739.14	turquoise
ENSG00000229314.5	grey
ENSG00000228278.3	grey
ENSG00000106948.16	brown
ENSG00000181634.7	brown
ENSG00000041982.15	blue
ENSG00000148219.16	turquoise
ENSG00000136869.13	brown
ENSG00000078725.12	grey
ENSG00000106780.8	turquoise
ENSG00000056558.10	brown
ENSG00000148180.19	pink
ENSG00000148175.12	blue
ENSG00000095303.14	brown
ENSG00000185585.19	blue
ENSG00000136942.14	salmon
ENSG00000167081.16	grey
ENSG00000136944.17	turquoise
ENSG00000136859.9	blue
ENSG00000136854.19	grey
ENSG00000136840.18	grey
ENSG00000148346.11	turquoise
ENSG00000171159.4	salmon
ENSG00000106976.20	pink
ENSG00000167123.18	pink
ENSG00000175287.18	turquoise
ENSG00000148341.17	red
ENSG00000095321.16	turquoise
ENSG00000188483.7	salmon
ENSG00000167157.10	pink
ENSG00000148344.10	grey
ENSG00000107130.9	turquoise
ENSG00000148357.16	black
ENSG00000130707.17	turquoise
ENSG00000130720.12	grey
ENSG00000050555.17	magenta
ENSG00000126878.12	turquoise
ENSG00000170835.14	grey
ENSG00000171102.14	grey
ENSG00000175164.13	grey
ENSG00000160326.13	brown
ENSG00000197859.9	pink
ENSG00000123453.17	grey
ENSG00000130635.15	blue
ENSG00000085265.10	brown
ENSG00000130558.19	greenyellow
ENSG00000160345.12	turquoise
ENSG00000148400.9	turquoise
ENSG00000172889.15	salmon
ENSG00000169692.12	salmon
ENSG00000244187.7	red
ENSG00000054148.17	salmon
ENSG00000107223.12	salmon
ENSG00000184925.11	red
ENSG00000107317.12	brown
ENSG00000284341.1	brown
ENSG00000148362.10	salmon
ENSG00000169583.12	salmon
ENSG00000107331.16	red
ENSG00000279073.3	red
ENSG00000107281.9	red
ENSG00000054179.11	grey
ENSG00000186193.8	turquoise
ENSG00000176978.13	salmon
ENSG00000184709.7	red
ENSG00000261793.1	red
ENSG00000176058.11	red
ENSG00000188747.8	red
ENSG00000188833.9	red
ENSG00000130653.15	turquoise
ENSG00000182154.7	salmon
ENSG00000198888.2	grey
ENSG00000198763.3	grey
ENSG00000198804.2	grey
ENSG00000198712.1	grey
ENSG00000228253.1	grey
ENSG00000198899.2	grey
ENSG00000198938.2	grey
ENSG00000198840.2	salmon
ENSG00000212907.2	grey
ENSG00000198886.2	grey
ENSG00000198786.2	grey
ENSG00000198695.2	grey
ENSG00000198727.2	grey
ENSG00000169100.13	salmon
ENSG00000182162.10	brown
ENSG00000002586.18	pink
ENSG00000056998.19	purple
ENSG00000006756.15	turquoise
ENSG00000101825.7	blue
ENSG00000183943.5	turquoise
ENSG00000146938.14	grey
ENSG00000101846.6	blue
ENSG00000006757.11	turquoise
ENSG00000011201.11	turquoise
ENSG00000101850.12	grey
ENSG00000146950.12	brown
ENSG00000073464.11	turquoise
ENSG00000101871.14	turquoise
ENSG00000196664.4	brown
ENSG00000205542.10	brown
ENSG00000198759.11	brown
ENSG00000046653.14	turquoise
ENSG00000087842.10	turquoise
ENSG00000130234.10	turquoise
ENSG00000126010.5	turquoise
ENSG00000169906.5	grey
ENSG00000169891.17	turquoise
ENSG00000188158.14	blue
ENSG00000047634.14	grey
ENSG00000131831.17	turquoise
ENSG00000173698.17	turquoise
ENSG00000147010.17	brown
ENSG00000184368.15	turquoise
ENSG00000177189.12	turquoise
ENSG00000102174.8	grey
ENSG00000165186.11	turquoise
ENSG00000130066.16	brown
ENSG00000198947.15	turquoise
ENSG00000147027.3	blue
ENSG00000130962.17	turquoise
ENSG00000047597.5	turquoise
ENSG00000165168.7	brown
ENSG00000147041.11	turquoise
ENSG00000101955.14	blue
ENSG00000156298.12	black
ENSG00000189221.9	turquoise
ENSG00000069535.13	grey
ENSG00000124479.8	turquoise
ENSG00000065923.9	grey
ENSG00000102221.13	salmon
ENSG00000102265.11	salmon
ENSG00000008056.13	greenyellow
ENSG00000017483.14	blue
ENSG00000015285.10	brown
ENSG00000102109.8	turquoise
ENSG00000102096.9	brown
ENSG00000102003.10	greenyellow
ENSG00000189369.8	magenta
ENSG00000179222.17	magenta
ENSG00000187243.16	grey
ENSG00000154545.16	turquoise
ENSG00000204379.10	grey
ENSG00000204382.11	grey
ENSG00000196632.10	turquoise
ENSG00000102313.8	turquoise
ENSG00000102316.16	turquoise
ENSG00000067445.20	blue
ENSG00000102349.17	grey
ENSG00000126970.15	turquoise
ENSG00000147065.16	turquoise
ENSG00000155659.14	brown
ENSG00000089472.16	blue
ENSG00000169083.16	turquoise
ENSG00000130054.4	greenyellow
ENSG00000090889.11	turquoise
ENSG00000147168.12	brown
ENSG00000169562.9	turquoise
ENSG00000186810.7	brown
ENSG00000242732.4	turquoise
ENSG00000125931.10	turquoise
ENSG00000147100.10	grey
ENSG00000050030.13	grey
ENSG00000173198.5	brown
ENSG00000078596.10	black
ENSG00000131171.12	turquoise
ENSG00000072133.10	brown
ENSG00000147180.16	turquoise
ENSG00000124429.17	magenta
ENSG00000165194.15	grey
ENSG00000000003.14	turquoise
ENSG00000102359.6	blue
ENSG00000102362.15	turquoise
ENSG00000102393.9	grey
ENSG00000196440.11	turquoise
ENSG00000126947.12	turquoise
ENSG00000184867.13	turquoise
ENSG00000166432.14	turquoise
ENSG00000158164.6	turquoise
ENSG00000133169.5	greenyellow
ENSG00000102409.9	turquoise
ENSG00000133134.11	blue
ENSG00000185222.8	pink
ENSG00000166681.13	grey
ENSG00000133142.17	turquoise
ENSG00000196507.10	turquoise
ENSG00000172465.13	turquoise
ENSG00000123560.13	grey
ENSG00000269226.7	turquoise
ENSG00000123572.16	blue
ENSG00000157502.13	blue
ENSG00000133135.13	grey
ENSG00000147234.10	turquoise
ENSG00000157514.16	turquoise
ENSG00000197565.15	turquoise
ENSG00000188153.12	turquoise
ENSG00000068366.19	brown
ENSG00000157600.11	grey
ENSG00000101938.14	purple
ENSG00000077274.8	turquoise
ENSG00000077279.18	turquoise
ENSG00000126016.15	grey
ENSG00000102024.17	blue
ENSG00000268104.2	turquoise
ENSG00000204019.4	turquoise
ENSG00000003096.14	black
ENSG00000147251.15	brown
ENSG00000198918.7	salmon
ENSG00000183918.15	brown
ENSG00000102038.15	grey
ENSG00000171388.11	brown
ENSG00000122122.9	brown
ENSG00000147256.11	grey
ENSG00000147255.18	grey
ENSG00000134602.15	turquoise
ENSG00000123728.9	salmon
ENSG00000076770.14	brown
ENSG00000171004.18	grey
ENSG00000076716.8	grey
ENSG00000147257.13	purple
ENSG00000203952.9	turquoise
ENSG00000212747.4	turquoise
ENSG00000022267.16	purple
ENSG00000102243.12	turquoise
ENSG00000129675.15	salmon
ENSG00000129682.15	grey
ENSG00000182195.7	grey
ENSG00000046774.9	grey
ENSG00000179542.15	blue
ENSG00000013619.13	turquoise
ENSG00000029993.14	turquoise
ENSG00000147381.11	turquoise
ENSG00000102287.18	turquoise
ENSG00000011677.12	turquoise
ENSG00000268089.2	turquoise
ENSG00000221867.8	turquoise
ENSG00000268902.3	brown
ENSG00000183305.13	grey
ENSG00000198930.12	grey
ENSG00000213401.9	grey
ENSG00000268606.5	grey
ENSG00000197172.10	turquoise
ENSG00000147394.18	grey
ENSG00000198681.6	grey
ENSG00000182492.15	pink
ENSG00000130829.17	turquoise
ENSG00000130822.15	grey
ENSG00000130821.15	black
ENSG00000101986.11	turquoise
ENSG00000198753.11	salmon
ENSG00000184343.10	salmon
ENSG00000180879.13	salmon
ENSG00000067840.12	greenyellow
ENSG00000198910.12	turquoise
ENSG00000102032.12	brown
ENSG00000184216.13	turquoise
ENSG00000196924.14	turquoise
ENSG00000196976.7	salmon
ENSG00000160211.15	salmon
ENSG00000268651.2	turquoise
ENSG00000155961.4	greenyellow
ENSG00000129824.15	grey
